OriginalName,Precursor,geneID,ensemblID,type,entrezID
ENSG00000100124,,ANKRD54,ENSG00000100124,ENS,129138
ENSG00000100129,,EIF3L,ENSG00000100129,ENS,51386
ENSG00000100138,,SNU13,ENSG00000100138,ENS,4809
ENSG00000100139,,MICALL1,ENSG00000100139,ENS,85377
ENSG00000100142,,POLR2F,ENSG00000100142,ENS,5435
ENSG00000100147,,CCDC134,ENSG00000100147,ENS,79879
ENSG00000100150,,DEPDC5,ENSG00000100150,ENS,9681
ENSG00000100151,,PICK1,ENSG00000100151,ENS,9463
ENSG00000100154,,TTC28,ENSG00000100154,ENS,23331
ENSG00000100167,,SEPT3,ENSG00000100167,ENS,55964
ENSG00000100197,,CYP2D6,ENSG00000100197,ENS,107987479
ENSG00000100201,,DDX17,ENSG00000100201,ENS,10521
ENSG00000100207,,TCF20,ENSG00000100207,ENS,6942
ENSG00000100209,,HSCB,ENSG00000100209,ENS,150274
ENSG00000100211,,CBY1,ENSG00000100211,ENS,25776
ENSG00000100216,,TOMM22,ENSG00000100216,ENS,56993
ENSG00000100219,,XBP1,ENSG00000100219,ENS,7494
ENSG00000100220,,RTCB,ENSG00000100220,ENS,51493
ENSG00000100221,,JOSD1,ENSG00000100221,ENS,9929
ENSG00000100225,,FBXO7,ENSG00000100225,ENS,25793
ENSG00000100226,,GTPBP1,ENSG00000100226,ENS,9567
ENSG00000100227,,POLDIP3,ENSG00000100227,ENS,84271
ENSG00000100228,,RAB36,ENSG00000100228,ENS,9609
ENSG00000100234,,TIMP3,ENSG00000100234,ENS,7078
ENSG00000100239,,PPP6R2,ENSG00000100239,ENS,9701
ENSG00000100241,,SBF1,ENSG00000100241,ENS,6305
ENSG00000100242,,SUN2,ENSG00000100242,ENS,25777
ENSG00000100243,,CYB5R3,ENSG00000100243,ENS,1727
ENSG00000100246,,DNAL4,ENSG00000100246,ENS,10126
ENSG00000100258,,LMF2,ENSG00000100258,ENS,91289
ENSG00000100263,,RHBDD3,ENSG00000100263,ENS,25807
ENSG00000100266,,PACSIN2,ENSG00000100266,ENS,11252
ENSG00000100271,,TTLL1,ENSG00000100271,ENS,25809
ENSG00000100276,,RASL10A,ENSG00000100276,ENS,10633
ENSG00000100280,,AP1B1,ENSG00000100280,ENS,162
ENSG00000100281,,HMGXB4,ENSG00000100281,ENS,10042
ENSG00000100284,,TOM1,ENSG00000100284,ENS,10043
ENSG00000100285,,NEFH,ENSG00000100285,ENS,4744
ENSG00000100288,,CHKB,ENSG00000100288,ENS,1120
ENSG00000100294,,MCAT,ENSG00000100294,ENS,27349
ENSG00000100296,,THOC5,ENSG00000100296,ENS,8563
ENSG00000100297,,MCM5,ENSG00000100297,ENS,4174
ENSG00000100299,,ARSA,ENSG00000100299,ENS,410
ENSG00000100300,,TSPO,ENSG00000100300,ENS,706
ENSG00000100302,,RASD2,ENSG00000100302,ENS,23551
ENSG00000100304,,TTLL12,ENSG00000100304,ENS,23170
ENSG00000100307,,CBX7,ENSG00000100307,ENS,23492
ENSG00000100311,,PDGFB,ENSG00000100311,ENS,5155
ENSG00000100316,,RPL3,ENSG00000100316,ENS,6122
ENSG00000100319,,ZMAT5,ENSG00000100319,ENS,55954
ENSG00000100320,,RBFOX2,ENSG00000100320,ENS,23543
ENSG00000100321,,SYNGR1,ENSG00000100321,ENS,9145
ENSG00000100324,,TAB1,ENSG00000100324,ENS,10454
ENSG00000100325,,ASCC2,ENSG00000100325,ENS,84164
ENSG00000100330,,MTMR3,ENSG00000100330,ENS,8897
ENSG00000100335,,MIEF1,ENSG00000100335,ENS,54471
ENSG00000100344,,PNPLA3,ENSG00000100344,ENS,80339
ENSG00000100345,,MYH9,ENSG00000100345,ENS,4627
ENSG00000100346,,CACNA1I,ENSG00000100346,ENS,8911
ENSG00000100347,,SAMM50,ENSG00000100347,ENS,25813
ENSG00000100348,,TXN2,ENSG00000100348,ENS,25828
ENSG00000100350,,FOXRED2,ENSG00000100350,ENS,80020
ENSG00000100353,,EIF3D,ENSG00000100353,ENS,8664
ENSG00000100354,,TNRC6B,ENSG00000100354,ENS,23112
ENSG00000100359,,SGSM3,ENSG00000100359,ENS,27352
ENSG00000100360,,IFT27,ENSG00000100360,ENS,11020
ENSG00000100362,,PVALB,ENSG00000100362,ENS,5816
ENSG00000100364,,KIAA0930,ENSG00000100364,ENS,23313
ENSG00000100372,,SLC25A17,ENSG00000100372,ENS,10478
ENSG00000100376,,FAM118A,ENSG00000100376,ENS,55007
ENSG00000100379,,KCTD17,ENSG00000100379,ENS,79734
ENSG00000100380,,ST13,ENSG00000100380,ENS,6767
ENSG00000100387,,RBX1,ENSG00000100387,ENS,9978
ENSG00000100393,,EP300,ENSG00000100393,ENS,2033
ENSG00000100395,,L3MBTL2,ENSG00000100395,ENS,83746
ENSG00000100399,,CHADL,ENSG00000100399,ENS,150356
ENSG00000100401,,RANGAP1,ENSG00000100401,ENS,5905
ENSG00000100403,,ZC3H7B,ENSG00000100403,ENS,23264
ENSG00000100410,,PHF5A,ENSG00000100410,ENS,84844
ENSG00000100412,,ACO2,ENSG00000100412,ENS,50
ENSG00000100413,,POLR3H,ENSG00000100413,ENS,171568
ENSG00000100416,,TRMU,ENSG00000100416,ENS,55687
ENSG00000100417,,PMM1,ENSG00000100417,ENS,5372
ENSG00000100418,,DESI1,ENSG00000100418,ENS,27351
ENSG00000100422,,CERK,ENSG00000100422,ENS,64781
ENSG00000100425,,BRD1,ENSG00000100425,ENS,23774
ENSG00000100426,,ZBED4,ENSG00000100426,ENS,9889
ENSG00000100427,,MLC1,ENSG00000100427,ENS,23209
ENSG00000100429,,HDAC10,ENSG00000100429,ENS,83933
ENSG00000100439,,ABHD4,ENSG00000100439,ENS,63874
ENSG00000100441,,KHNYN,ENSG00000100441,ENS,23351
ENSG00000100442,,FKBP3,ENSG00000100442,ENS,2287
ENSG00000100445,,SDR39U1,ENSG00000100445,ENS,56948
ENSG00000100461,,RBM23,ENSG00000100461,ENS,55147
ENSG00000100462,,PRMT5,ENSG00000100462,ENS,10419
ENSG00000100473,,COCH,ENSG00000100473,ENS,1690
ENSG00000100478,,AP4S1,ENSG00000100478,ENS,11154
ENSG00000100479,,POLE2,ENSG00000100479,ENS,5427
ENSG00000100483,,VCPKMT,ENSG00000100483,ENS,79609
ENSG00000100485,,SOS2,ENSG00000100485,ENS,6655
ENSG00000100490,,CDKL1,ENSG00000100490,ENS,8814
ENSG00000100503,,NIN,ENSG00000100503,ENS,51199
ENSG00000100504,,PYGL,ENSG00000100504,ENS,5836
ENSG00000100505,,TRIM9,ENSG00000100505,ENS,114088
ENSG00000100519,,PSMC6,ENSG00000100519,ENS,5706
ENSG00000100522,,GNPNAT1,ENSG00000100522,ENS,64841
ENSG00000100523,,DDHD1,ENSG00000100523,ENS,80821
ENSG00000100528,,CNIH1,ENSG00000100528,ENS,10175
ENSG00000100532,,CGRRF1,ENSG00000100532,ENS,10668
ENSG00000100554,,ATP6V1D,ENSG00000100554,ENS,51382
ENSG00000100564,,PIGH,ENSG00000100564,ENS,5283
ENSG00000100567,,PSMA3,ENSG00000100567,ENS,5684
ENSG00000100568,,VTI1B,ENSG00000100568,ENS,10490
ENSG00000100575,,TIMM9,ENSG00000100575,ENS,26520
ENSG00000100577,,GSTZ1,ENSG00000100577,ENS,2954
ENSG00000100578,,KIAA0586,ENSG00000100578,ENS,9786
ENSG00000100580,,TMED8,ENSG00000100580,ENS,283578
ENSG00000100583,,SAMD15,ENSG00000100583,ENS,161394
ENSG00000100591,,AHSA1,ENSG00000100591,ENS,10598
ENSG00000100592,,DAAM1,ENSG00000100592,ENS,23002
ENSG00000100596,,SPTLC2,ENSG00000100596,ENS,9517
ENSG00000100599,,RIN3,ENSG00000100599,ENS,79890
ENSG00000100600,,LGMN,ENSG00000100600,ENS,5641
ENSG00000100601,,ALKBH1,ENSG00000100601,ENS,8846
ENSG00000100603,,SNW1,ENSG00000100603,ENS,22938
ENSG00000100604,,CHGA,ENSG00000100604,ENS,1113
ENSG00000100605,,ITPK1,ENSG00000100605,ENS,3705
ENSG00000100612,,DHRS7,ENSG00000100612,ENS,51635
ENSG00000100614,,PPM1A,ENSG00000100614,ENS,5494
ENSG00000100625,,SIX4,ENSG00000100625,ENS,51804
ENSG00000100626,,GALNT16,ENSG00000100626,ENS,57452
ENSG00000100629,,CEP128,ENSG00000100629,ENS,145508
ENSG00000100632,,ERH,ENSG00000100632,ENS,2079
ENSG00000100644,,HIF1A,ENSG00000100644,ENS,3091
ENSG00000100647,,SUSD6,ENSG00000100647,ENS,9766
ENSG00000100650,,SRSF5,ENSG00000100650,ENS,6430
ENSG00000100664,,EIF5,ENSG00000100664,ENS,1983
ENSG00000100678,,SLC8A3,ENSG00000100678,ENS,6547
ENSG00000100697,,DICER1,ENSG00000100697,ENS,23405
ENSG00000100711,,ZFYVE21,ENSG00000100711,ENS,79038
ENSG00000100714,,MTHFD1,ENSG00000100714,ENS,4522
ENSG00000100722,,ZC3H14,ENSG00000100722,ENS,79882
ENSG00000100726,,TELO2,ENSG00000100726,ENS,9894
ENSG00000100731,,PCNX1,ENSG00000100731,ENS,22990
ENSG00000100744,,GSKIP,ENSG00000100744,ENS,51527
ENSG00000100749,,VRK1,ENSG00000100749,ENS,7443
ENSG00000100764,,PSMC1,ENSG00000100764,ENS,5700
ENSG00000100767,,PAPLN,ENSG00000100767,ENS,89932
ENSG00000100784,,RPS6KA5,ENSG00000100784,ENS,9252
ENSG00000100796,,PPP4R3A,ENSG00000100796,ENS,55671
ENSG00000100802,,C14orf93,ENSG00000100802,ENS,60686
ENSG00000100804,,PSMB5,ENSG00000100804,ENS,5693
ENSG00000100811,,YY1,ENSG00000100811,ENS,7528
ENSG00000100813,,ACIN1,ENSG00000100813,ENS,22985
ENSG00000100814,,CCNB1IP1,ENSG00000100814,ENS,57820
ENSG00000100815,,TRIP11,ENSG00000100815,ENS,9321
ENSG00000100823,,APEX1,ENSG00000100823,ENS,328
ENSG00000100836,,PABPN1,ENSG00000100836,ENS,8106
ENSG00000100842,,EFS,ENSG00000100842,ENS,10278
ENSG00000100852,,ARHGAP5,ENSG00000100852,ENS,394
ENSG00000100865,,CINP,ENSG00000100865,ENS,51550
ENSG00000100883,,SRP54,ENSG00000100883,ENS,6729
ENSG00000100884,,CPNE6,ENSG00000100884,ENS,9362
ENSG00000100888,,CHD8,ENSG00000100888,ENS,57680
ENSG00000100889,,PCK2,ENSG00000100889,ENS,5106
ENSG00000100890,,KIAA0391,ENSG00000100890,ENS,9692
ENSG00000100897,,DCAF11,ENSG00000100897,ENS,80344
ENSG00000100902,,PSMA6,ENSG00000100902,ENS,5687
ENSG00000100906,,NFKBIA,ENSG00000100906,ENS,4792
ENSG00000100908,,EMC9,ENSG00000100908,ENS,51016
ENSG00000100911,,PSME2,ENSG00000100911,ENS,5721
ENSG00000100916,,BRMS1L,ENSG00000100916,ENS,84312
ENSG00000100918,,REC8,ENSG00000100918,ENS,9985
ENSG00000100926,,TM9SF1,ENSG00000100926,ENS,10548
ENSG00000100934,,SEC23A,ENSG00000100934,ENS,10484
ENSG00000100938,,GMPR2,ENSG00000100938,ENS,51292
ENSG00000100941,,PNN,ENSG00000100941,ENS,5411
ENSG00000100949,,RABGGTA,ENSG00000100949,ENS,5875
ENSG00000100968,,NFATC4,ENSG00000100968,ENS,4776
ENSG00000100979,,PLTP,ENSG00000100979,ENS,5360
ENSG00000100982,,PCIF1,ENSG00000100982,ENS,63935
ENSG00000100983,,GSS,ENSG00000100983,ENS,2937
ENSG00000100987,,VSX1,ENSG00000100987,ENS,30813
ENSG00000100991,,TRPC4AP,ENSG00000100991,ENS,26133
ENSG00000100994,,PYGB,ENSG00000100994,ENS,5834
ENSG00000100997,,ABHD12,ENSG00000100997,ENS,26090
ENSG00000101004,,NINL,ENSG00000101004,ENS,22981
ENSG00000101019,,UQCC1,ENSG00000101019,ENS,55245
ENSG00000101040,,ZMYND8,ENSG00000101040,ENS,23613
ENSG00000101049,,SGK2,ENSG00000101049,ENS,10110
ENSG00000101052,,IFT52,ENSG00000101052,ENS,51098
ENSG00000101079,,NDRG3,ENSG00000101079,ENS,57446
ENSG00000101084,,RAB5IF,ENSG00000101084,ENS,55969
ENSG00000101098,,RIMS4,ENSG00000101098,ENS,140730
ENSG00000101104,,PABPC1L,ENSG00000101104,ENS,80336
ENSG00000101109,,STK4,ENSG00000101109,ENS,6789
ENSG00000101126,,ADNP,ENSG00000101126,ENS,23394
ENSG00000101132,,PFDN4,ENSG00000101132,ENS,5203
ENSG00000101134,,DOK5,ENSG00000101134,ENS,55816
ENSG00000101138,,CSTF1,ENSG00000101138,ENS,1477
ENSG00000101144,,BMP7,ENSG00000101144,ENS,655
ENSG00000101146,,RAE1,ENSG00000101146,ENS,8480
ENSG00000101150,,TPD52L2,ENSG00000101150,ENS,7165
ENSG00000101152,,DNAJC5,ENSG00000101152,ENS,80331
ENSG00000101158,,NELFCD,ENSG00000101158,ENS,51497
ENSG00000101160,,CTSZ,ENSG00000101160,ENS,1522
ENSG00000101161,,PRPF6,ENSG00000101161,ENS,24148
ENSG00000101166,,PRELID3B,ENSG00000101166,ENS,51012
ENSG00000101180,,HRH3,ENSG00000101180,ENS,11255
ENSG00000101181,,MTG2,ENSG00000101181,ENS,26164
ENSG00000101182,,PSMA7,ENSG00000101182,ENS,5688
ENSG00000101187,,SLCO4A1,ENSG00000101187,ENS,28231
ENSG00000101188,,NTSR1,ENSG00000101188,ENS,4923
ENSG00000101189,,MRGBP,ENSG00000101189,ENS,55257
ENSG00000101190,,TCFL5,ENSG00000101190,ENS,10732
ENSG00000101191,,DIDO1,ENSG00000101191,ENS,11083
ENSG00000101193,,GID8,ENSG00000101193,ENS,54994
ENSG00000101197,,BIRC7,ENSG00000101197,ENS,79444
ENSG00000101198,,NKAIN4,ENSG00000101198,ENS,128414
ENSG00000101199,,ARFGAP1,ENSG00000101199,ENS,55738
ENSG00000101203,,COL20A1,ENSG00000101203,ENS,57642
ENSG00000101204,,CHRNA4,ENSG00000101204,ENS,1137
ENSG00000101210,,EEF1A2,ENSG00000101210,ENS,1917
ENSG00000101216,,GMEB2,ENSG00000101216,ENS,26205
ENSG00000101220,,C20orf27,ENSG00000101220,ENS,54976
ENSG00000101222,,SPEF1,ENSG00000101222,ENS,25876
ENSG00000101224,,CDC25B,ENSG00000101224,ENS,994
ENSG00000101236,,RNF24,ENSG00000101236,ENS,11237
ENSG00000101246,,ARFRP1,ENSG00000101246,ENS,10139
ENSG00000101247,,NDUFAF5,ENSG00000101247,ENS,79133
ENSG00000101255,,TRIB3,ENSG00000101255,ENS,57761
ENSG00000101265,,RASSF2,ENSG00000101265,ENS,9770
ENSG00000101266,,CSNK2A1,ENSG00000101266,ENS,1457
ENSG00000101282,,RSPO4,ENSG00000101282,ENS,343637
ENSG00000101290,,CDS2,ENSG00000101290,ENS,8760
ENSG00000101294,,HM13,ENSG00000101294,ENS,81502
ENSG00000101298,,SNPH,ENSG00000101298,ENS,9751
ENSG00000101310,,SEC23B,ENSG00000101310,ENS,10483
ENSG00000101333,,PLCB4,ENSG00000101333,ENS,5332
ENSG00000101335,,MYL9,ENSG00000101335,ENS,10398
ENSG00000101337,,TM9SF4,ENSG00000101337,ENS,9777
ENSG00000101343,,CRNKL1,ENSG00000101343,ENS,51340
ENSG00000101346,,POFUT1,ENSG00000101346,ENS,23509
ENSG00000101347,,SAMHD1,ENSG00000101347,ENS,25939
ENSG00000101349,,PAK5,ENSG00000101349,ENS,57144
ENSG00000101350,,KIF3B,ENSG00000101350,ENS,9371
ENSG00000101353,,MROH8,ENSG00000101353,ENS,140699
ENSG00000101361,,NOP56,ENSG00000101361,ENS,10528
ENSG00000101363,,MANBAL,ENSG00000101363,ENS,63905
ENSG00000101365,,IDH3B,ENSG00000101365,ENS,3420
ENSG00000101367,,MAPRE1,ENSG00000101367,ENS,22919
ENSG00000101384,,JAG1,ENSG00000101384,ENS,182
ENSG00000101391,,CDK5RAP1,ENSG00000101391,ENS,51654
ENSG00000101400,,SNTA1,ENSG00000101400,ENS,6640
ENSG00000101407,,TTI1,ENSG00000101407,ENS,9675
ENSG00000101412,,E2F1,ENSG00000101412,ENS,1869
ENSG00000101413,,RPRD1B,ENSG00000101413,ENS,58490
ENSG00000101417,,PXMP4,ENSG00000101417,ENS,11264
ENSG00000101421,,CHMP4B,ENSG00000101421,ENS,128866
ENSG00000101438,,SLC32A1,ENSG00000101438,ENS,140679
ENSG00000101439,,CST3,ENSG00000101439,ENS,1471
ENSG00000101442,,ACTR5,ENSG00000101442,ENS,79913
ENSG00000101443,,WFDC2,ENSG00000101443,ENS,10406
ENSG00000101444,,AHCY,ENSG00000101444,ENS,191
ENSG00000101445,,PPP1R16B,ENSG00000101445,ENS,26051
ENSG00000101452,,DHX35,ENSG00000101452,ENS,60625
ENSG00000101457,,DNTTIP1,ENSG00000101457,ENS,116092
ENSG00000101460,,MAP1LC3A,ENSG00000101460,ENS,84557
ENSG00000101463,,SYNDIG1,ENSG00000101463,ENS,79953
ENSG00000101464,,PIGU,ENSG00000101464,ENS,128869
ENSG00000101473,,ACOT8,ENSG00000101473,ENS,10005
ENSG00000101474,,APMAP,ENSG00000101474,ENS,57136
ENSG00000101489,,CELF4,ENSG00000101489,ENS,56853
ENSG00000101493,,ZNF516,ENSG00000101493,ENS,9658
ENSG00000101542,,CDH20,ENSG00000101542,ENS,28316
ENSG00000101544,,ADNP2,ENSG00000101544,ENS,22850
ENSG00000101546,,RBFA,ENSG00000101546,ENS,79863
ENSG00000101557,,USP14,ENSG00000101557,ENS,9097
ENSG00000101558,,VAPA,ENSG00000101558,ENS,9218
ENSG00000101574,,METTL4,ENSG00000101574,ENS,64863
ENSG00000101577,,LPIN2,ENSG00000101577,ENS,9663
ENSG00000101596,,SMCHD1,ENSG00000101596,ENS,23347
ENSG00000101605,,MYOM1,ENSG00000101605,ENS,8736
ENSG00000101608,,MYL12A,ENSG00000101608,ENS,10627
ENSG00000101624,,CEP76,ENSG00000101624,ENS,79959
ENSG00000101638,,ST8SIA5,ENSG00000101638,ENS,29906
ENSG00000101639,,CEP192,ENSG00000101639,ENS,55125
ENSG00000101654,,RNMT,ENSG00000101654,ENS,8731
ENSG00000101665,,SMAD7,ENSG00000101665,ENS,4092
ENSG00000101670,,LIPG,ENSG00000101670,ENS,9388
ENSG00000101680,,LAMA1,ENSG00000101680,ENS,284217
ENSG00000101745,,ANKRD12,ENSG00000101745,ENS,23253
ENSG00000101746,,NOL4,ENSG00000101746,ENS,8715
ENSG00000101751,,POLI,ENSG00000101751,ENS,11201
ENSG00000101752,,MIB1,ENSG00000101752,ENS,57534
ENSG00000101773,,RBBP8,ENSG00000101773,ENS,5932
ENSG00000101782,,RIOK3,ENSG00000101782,ENS,8780
ENSG00000101811,,CSTF2,ENSG00000101811,ENS,1478
ENSG00000101843,,PSMD10,ENSG00000101843,ENS,5716
ENSG00000101844,,ATG4A,ENSG00000101844,ENS,115201
ENSG00000101846,,STS,ENSG00000101846,ENS,412
ENSG00000101849,,TBL1X,ENSG00000101849,ENS,6907
ENSG00000101856,,PGRMC1,ENSG00000101856,ENS,10857
ENSG00000101868,,POLA1,ENSG00000101868,ENS,5422
ENSG00000101871,,MID1,ENSG00000101871,ENS,4281
ENSG00000101882,,NKAP,ENSG00000101882,ENS,79576
ENSG00000101890,,GUCY2F,ENSG00000101890,ENS,2986
ENSG00000101901,,ALG13,ENSG00000101901,ENS,79868
ENSG00000101928,,MOSPD1,ENSG00000101928,ENS,56180
ENSG00000101935,,AMMECR1,ENSG00000101935,ENS,9949
ENSG00000101938,,CHRDL1,ENSG00000101938,ENS,91851
ENSG00000101940,,WDR13,ENSG00000101940,ENS,64743
ENSG00000101945,,SUV39H1,ENSG00000101945,ENS,6839
ENSG00000101955,,SRPX,ENSG00000101955,ENS,8406
ENSG00000101958,,GLRA2,ENSG00000101958,ENS,2742
ENSG00000101966,,XIAP,ENSG00000101966,ENS,331
ENSG00000101972,,STAG2,ENSG00000101972,ENS,10735
ENSG00000101974,,ATP11C,ENSG00000101974,ENS,286410
ENSG00000101977,,MCF2,ENSG00000101977,ENS,4168
ENSG00000101986,,ABCD1,ENSG00000101986,ENS,215
ENSG00000101997,,CCDC22,ENSG00000101997,ENS,28952
ENSG00000102001,,CACNA1F,ENSG00000102001,ENS,778
ENSG00000102003,,SYP,ENSG00000102003,ENS,6855
ENSG00000102024,,PLS3,ENSG00000102024,ENS,5358
ENSG00000102030,,NAA10,ENSG00000102030,ENS,8260
ENSG00000102032,,RENBP,ENSG00000102032,ENS,5973
ENSG00000102038,,SMARCA1,ENSG00000102038,ENS,6594
ENSG00000102043,,MTMR8,ENSG00000102043,ENS,55613
ENSG00000102053,,ZC3H12B,ENSG00000102053,ENS,340554
ENSG00000102054,,RBBP7,ENSG00000102054,ENS,5931
ENSG00000102057,,KCND1,ENSG00000102057,ENS,3750
ENSG00000102076,,OPN1LW,ENSG00000102076,ENS,5956
ENSG00000102078,,SLC25A14,ENSG00000102078,ENS,9016
ENSG00000102081,,FMR1,ENSG00000102081,ENS,2332
ENSG00000102096,,PIM2,ENSG00000102096,ENS,11040
ENSG00000102098,,SCML2,ENSG00000102098,ENS,10389
ENSG00000102100,,SLC35A2,ENSG00000102100,ENS,7355
ENSG00000102103,,PQBP1,ENSG00000102103,ENS,10084
ENSG00000102104,,RS1,ENSG00000102104,ENS,6247
ENSG00000102109,,PCSK1N,ENSG00000102109,ENS,27344
ENSG00000102119,,EMD,ENSG00000102119,ENS,2010
ENSG00000102125,,TAZ,ENSG00000102125,ENS,6901
ENSG00000102144,,PGK1,ENSG00000102144,ENS,5230
ENSG00000102158,,MAGT1,ENSG00000102158,ENS,84061
ENSG00000102172,,SMS,ENSG00000102172,ENS,6611
ENSG00000102178,,UBL4A,ENSG00000102178,ENS,8266
ENSG00000102181,,CD99L2,ENSG00000102181,ENS,83692
ENSG00000102189,,EEA1,ENSG00000102189,ENS,8411
ENSG00000102218,,RP2,ENSG00000102218,ENS,6102
ENSG00000102221,,JADE3,ENSG00000102221,ENS,9767
ENSG00000102225,,CDK16,ENSG00000102225,ENS,5127
ENSG00000102226,,USP11,ENSG00000102226,ENS,8237
ENSG00000102230,,PCYT1B,ENSG00000102230,ENS,9468
ENSG00000102241,,HTATSF1,ENSG00000102241,ENS,27336
ENSG00000102265,,TIMP1,ENSG00000102265,ENS,7076
ENSG00000102271,,KLHL4,ENSG00000102271,ENS,56062
ENSG00000102290,,PCDH11X,ENSG00000102290,ENS,27328
ENSG00000102302,,FGD1,ENSG00000102302,ENS,2245
ENSG00000102309,,PIN4,ENSG00000102309,ENS,5303
ENSG00000102312,,PORCN,ENSG00000102312,ENS,64840
ENSG00000102316,,MAGED2,ENSG00000102316,ENS,10916
ENSG00000102317,,RBM3,ENSG00000102317,ENS,5935
ENSG00000102349,,KLF8,ENSG00000102349,ENS,11279
ENSG00000102383,,ZDHHC15,ENSG00000102383,ENS,158866
ENSG00000102384,,CENPI,ENSG00000102384,ENS,2491
ENSG00000102385,,DRP2,ENSG00000102385,ENS,1821
ENSG00000102390,,PBDC1,ENSG00000102390,ENS,51260
ENSG00000102393,,GLA,ENSG00000102393,ENS,2717
ENSG00000102401,,ARMCX3,ENSG00000102401,ENS,51566
ENSG00000102409,,BEX4,ENSG00000102409,ENS,56271
ENSG00000102445,,RUBCNL,ENSG00000102445,ENS,80183
ENSG00000102452,,NALCN,ENSG00000102452,ENS,259232
ENSG00000102466,,FGF14,ENSG00000102466,ENS,2259
ENSG00000102471,,NDFIP2,ENSG00000102471,ENS,54602
ENSG00000102531,,FNDC3A,ENSG00000102531,ENS,22862
ENSG00000102543,,CDADC1,ENSG00000102543,ENS,81602
ENSG00000102547,,CAB39L,ENSG00000102547,ENS,81617
ENSG00000102572,,STK24,ENSG00000102572,ENS,8428
ENSG00000102575,,ACP5,ENSG00000102575,ENS,54
ENSG00000102580,,DNAJC3,ENSG00000102580,ENS,5611
ENSG00000102595,,UGGT2,ENSG00000102595,ENS,55757
ENSG00000102606,,ARHGEF7,ENSG00000102606,ENS,8874
ENSG00000102678,,FGF9,ENSG00000102678,ENS,2254
ENSG00000102699,,PARP4,ENSG00000102699,ENS,143
ENSG00000102710,,SUPT20H,ENSG00000102710,ENS,55578
ENSG00000102738,,MRPS31,ENSG00000102738,ENS,10240
ENSG00000102753,,KPNA3,ENSG00000102753,ENS,3839
ENSG00000102755,,FLT1,ENSG00000102755,ENS,2321
ENSG00000102763,,VWA8,ENSG00000102763,ENS,23078
ENSG00000102780,,DGKH,ENSG00000102780,ENS,160851
ENSG00000102781,,KATNAL1,ENSG00000102781,ENS,84056
ENSG00000102786,,INTS6,ENSG00000102786,ENS,26512
ENSG00000102796,,DHRS12,ENSG00000102796,ENS,79758
ENSG00000102804,,TSC22D1,ENSG00000102804,ENS,8848
ENSG00000102805,,CLN5,ENSG00000102805,ENS,1203
ENSG00000102858,,MGRN1,ENSG00000102858,ENS,23295
ENSG00000102870,,ZNF629,ENSG00000102870,ENS,23361
ENSG00000102871,,TRADD,ENSG00000102871,ENS,8717
ENSG00000102878,,HSF4,ENSG00000102878,ENS,3299
ENSG00000102879,,CORO1A,ENSG00000102879,ENS,11151
ENSG00000102882,,MAPK3,ENSG00000102882,ENS,5595
ENSG00000102886,,GDPD3,ENSG00000102886,ENS,79153
ENSG00000102890,,ELMO3,ENSG00000102890,ENS,79767
ENSG00000102893,,PHKB,ENSG00000102893,ENS,5257
ENSG00000102897,,LYRM1,ENSG00000102897,ENS,57149
ENSG00000102898,,NUTF2,ENSG00000102898,ENS,10204
ENSG00000102900,,NUP93,ENSG00000102900,ENS,9688
ENSG00000102901,,CENPT,ENSG00000102901,ENS,80152
ENSG00000102904,,TSNAXIP1,ENSG00000102904,ENS,55815
ENSG00000102908,,NFAT5,ENSG00000102908,ENS,10725
ENSG00000102910,,LONP2,ENSG00000102910,ENS,83752
ENSG00000102921,,N4BP1,ENSG00000102921,ENS,9683
ENSG00000102924,,CBLN1,ENSG00000102924,ENS,869
ENSG00000102931,,ARL2BP,ENSG00000102931,ENS,23568
ENSG00000102935,,ZNF423,ENSG00000102935,ENS,23090
ENSG00000102967,,DHODH,ENSG00000102967,ENS,1723
ENSG00000102974,,CTCF,ENSG00000102974,ENS,10664
ENSG00000102977,,ACD,ENSG00000102977,ENS,65057
ENSG00000102978,,POLR2C,ENSG00000102978,ENS,5432
ENSG00000102981,,PARD6A,ENSG00000102981,ENS,50855
ENSG00000102984,,ZNF821,ENSG00000102984,ENS,55565
ENSG00000102996,,MMP15,ENSG00000102996,ENS,4324
ENSG00000103005,,USB1,ENSG00000103005,ENS,79650
ENSG00000103018,,CYB5B,ENSG00000103018,ENS,80777
ENSG00000103021,,CCDC113,ENSG00000103021,ENS,29070
ENSG00000103024,,NME3,ENSG00000103024,ENS,4832
ENSG00000103034,,NDRG4,ENSG00000103034,ENS,65009
ENSG00000103035,,PSMD7,ENSG00000103035,ENS,5713
ENSG00000103037,,SETD6,ENSG00000103037,ENS,79918
ENSG00000103042,,SLC38A7,ENSG00000103042,ENS,55238
ENSG00000103043,,VAC14,ENSG00000103043,ENS,55697
ENSG00000103044,,HAS3,ENSG00000103044,ENS,3038
ENSG00000103047,,TANGO6,ENSG00000103047,ENS,79613
ENSG00000103051,,COG4,ENSG00000103051,ENS,25839
ENSG00000103056,,SMPD3,ENSG00000103056,ENS,55512
ENSG00000103061,,SLC7A6OS,ENSG00000103061,ENS,84138
ENSG00000103064,,SLC7A6,ENSG00000103064,ENS,9057
ENSG00000103066,,PLA2G15,ENSG00000103066,ENS,23659
ENSG00000103091,,WDR59,ENSG00000103091,ENS,79726
